word_clean
"['for:navient', 'navi']"
['navi']
"['barnes', 'noble']"
['navient']
['udemy']
"['office', 'depot']"
['officemax']
[]
['nelnet']
[]
[]
['loan']
"['great', 'lakes']"
['mohela']
['staples']
['loan']
[]
['loan']
['navi']
['loan']
['mohela']
"['great', 'lakes']"
['loan']
"['half', 'price', 'books']"
['staples']
['mohela']
"['sallie', 'mae']"
"['navient-fdr', 'navient-fdr']"
"['half', 'price', 'books']"
"['barnes', 'noble']"
[]
['navi']
"['smart', 'smart']"
['navi']
['loan']
[]
"['great', 'lakes']"
['education']
['navient']
"['navi', 'navient']"
['loan']
['navi']
"['navient', 'navi']"
['navient-fdr']
['loan']
['loan']
"['barnes', 'noble']"
['navient']
[]
['navient']
['navient']
['osla-student']
[]
"['barnes', 'noble']"
"['great', 'lakes']"
['navi']
['education']
['loan']
['navient']
[]
['navi']
"['office', 'depot']"
['loan']
[]
"['fedloan', 'servicing']"
"['office', 'depot']"
['navi']
['staples']
['loan']
['loan']
['staples']
"['office', 'depot']"
['navi']
"['great', 'lakes']"
"['barnes', 'noble']"
['education']
['navi']
['navi']
['staples']
"['great', 'lakes']"
['navi']
['navient']
"['efspymt', 'wells', 'fargo']"
['navi']
['education']
['loan']
['navient-fdr']
['loan']
['staples']
['navi']
"['great', 'lakes']"
"['great', 'lakes']"
['staples']
[]
['loan']
['loan']
['udemy.com']
['education']
"['great', 'lakes']"
"['office', 'depot']"
['officemax']
['navient']
"['barnes', 'noble']"
[]
['loan']
"['navient', 'navi']"
"['great', 'lakes']"
"['education', 'education']"
['navient']
['navient']
['sofi']
"['sallie', 'mae']"
['education']
['education']
['staples']
"['great', 'lakes']"
"['navient', 'navi']"
"['barnes', 'noble']"
"['great', 'lakes']"
['loan']
['loan']
"['sallie', 'mae']"
"['department', 'education']"
"['barnes', 'noble']"
"['office', 'depot']"
"['udemy.com', 'udemy.com']"
[]
"['barnes', 'noble']"
[]
['loan']
"['office', 'depot']"
"['office', 'depot']"
['loan']
['navient']
['navient/pmt']
['nelnet']
['loan']
"['great', 'lakes']"
['navi']
"['office', 'depot']"
['navient']
['loan']
['loan']
['loan']
"['navient', 'navi']"
['education']
"['office', 'depot']"
['loan']
['staples']
['staples']
['edu']
[]
['loan']
['loan']
['navient']
"['office', 'depot']"
"['office', 'depot']"
['officemax']
['navient']
['kindercare']
['greatlakes']
['education']
"['sallie', 'mae']"
['loan']
['nelnet']
"['barnes', 'noble']"
['acs']
['acs']
['edu']
['navient']
['navi']
['loan']
['nelnet']
['education']
['loan']
['staples']
['mohela']
['sofi']
['navi']
"['office', 'depot']"
[]
"['department', 'education']"
['loan']
"['office', 'depot']"
['navient']
"['barnes', 'noble']"
[]
"['great', 'lakes']"
['staples']
"['half', 'price', 'books']"
[]
"['office', 'depot']"
['loan']
"['barnes', 'noble']"
"['great', 'lakes']"
[]
[]
"['skillshare', 'skillshare']"
[]
[]
['navient']
['loan']
"['great', 'lakes']"
['<br>mohela']
"['smart', 'smart']"
['xxxxx3013\xa0navient']
[]
"['udemy.com', 'udemy.com']"
['staples']
['navient']
"['great', 'lakes']"
['navient']
"['navient', 'navi']"
[]
"['great', 'lakes']"
['navi']
['loan']
['loan']
"['sallie', 'mae']"
['loan']
[]
['loan']
[]
"['sallie', 'mae']"
"['udemy.com', 'udemy.com']"
"['the', 'school']"
['edu']
[]
['navient']
['loan']
['loan']
"['half', 'price', 'books']"
['staples']
['staples']
['navient']
['staples']
"['sallie', 'mae']"
['loan']
"['great', 'lakes']"
"['barnes', 'noble']"
"['office', 'depot']"
"['great', 'lakes']"
[]
"['office', 'depot']"
['loan']
['navient']
['staples']
['navi']
"['great', 'lakes']"
"['navient', 'navi']"
['education']
"['great', 'lakes']"
['mohela']
['navi']
['navi']
['kindercare']
[]
[]
['loan']
['education']
['sofi']
['loan']
"['barnes', 'noble']"
"['barnes', 'noble']"
"['barnes', 'noble']"
['staples']
['nelnet']
"['navient', 'navi']"
['navi']
['navi']
['navient']
"['fedloan', 'servicing']"
"['office', 'depot']"
[]
['navient']
['education']
[]
['navi']
"['navient', 'navi']"
"['navi', 'navient']"
[]
"['office', 'depot']"
['loan']
['education']
"['udemy.com', 'udemy.com']"
['nelnet']
['staples']
['loan']
[]
['officemax']
[]
['navi']
"['smart', 'smart']"
"['office', 'depot']"
"['office', 'depot']"
"['great', 'lakes']"
['navient-fdr']
['loan']
['loan']
['loan']
['loan']
['education']
['loan']
['education']
['navient']
"['great', 'lakes']"
['navi']
['mathnasium']
[]
['loan']
['staples']
['loan']
"['education', 'edu']"
"['udemy.com', 'udemy.com']"
"['office', 'depot']"
['loan']
"['barnes', 'noble']"
"['office', 'depot']"
['education']
['navient']
['loan']
"['wells', 'fargo']"
['acs']
"['office', 'depot']"
['navi']
['edfinancial']
[]
['navi']
['staples']
[]
['staples']
[]
['mohela']
['loan']
['navi']
['loan']
[]
['navi']
['xxxxx7825\xa0navient']
['staples']
['navient-fdr']
"['barnes', 'noble']"
[]
['staples']
['navi']
[]
"['great', 'lakes']"
['education']
['529']
[]
['staples']
['navient-fdr']
['navi']
['education']
['navient-fdr']
['navient']
"['wells', 'fargo']"
['officemax']
"['great', 'lakes']"
"['great', 'lakes']"
"['great', 'lakes']"
['education']
[]
"['great', 'lakes']"
"['barnes', 'noble']"
['education']
['navi']
['loan']
['staples']
"['navient', 'navi']"
['navi']
['loan']
"['navient', 'navi']"
"['great', 'lakes']"
[]
"['great', 'lakes']"
[]
['nelnet']
['mohela']
['loan']
"['office', 'depot']"
['education']
['loan']
"['great', 'lakes']"
['loan']
['loan']
['staples']
['udemy.com']
['navi']
['loan']
['navient']
[]
['loan']
['education']
['loan']
[]
"['navient', 'navi']"
"['barnes', 'noble']"
['sofi']
['kindercare']
['navient-fdr']
['staples']
['nelnet']
[]
['loan']
['loan']
[]
"['office', 'depot']"
"['sallie', 'mae']"
['navi']
"['great', 'lakes']"
['navient']
['staples']
['udemy.com']
['navient']
[]
['loan']
['navient/navi']
['education']
['navient']
['mohela']
[]
"['office', 'depot']"
['edu']
"['great', 'lakes']"
"['great', 'lakes']"
['staples']
"['half', 'price', 'books']"
"['barnes', 'noble']"
['udemy.com']
"['department', 'education']"
['loan']
['staples']
"['skillshare', 'skillsh']"
"['navient', 'navi']"
['staples']
"['acs', 'education']"
['navient']
['nelnet']
['staples']
['loan']
"['great', 'lakes']"
['loan']
"['navi', 'navi']"
"['navient', 'navi']"
['loan']
['edu']
['loan']
"['department', 'education']"
['nelnet']
"['department', 'education']"
['navi']
['loan']
"['navient', 'navi']"
['education']
"['navient', 'navi']"
"['office', 'depot']"
"['great', 'lakes']"
[]
['loan']
['staples']
"['office', 'depot']"
['nelnet']
['navi']
['navient']
['navi']
['navi']
[]
[]
['loan']
['navi']
['navi']
['acs']
[]
['mohela']
['navient']
[]
[]
"['navient', 'navi']"
"['sallie', 'mae']"
"['barnes', 'noble']"
['loan']
['education']
['education']
['loan']
"['udemy.com', 'udemy.com']"
"['navient', 'navi']"
['officemax']
[]
['loan']
['navient-fdr']
[]
"['barnes', 'noble']"
['education']
['loan']
['nelnet']
"['barnes', 'noble']"
['loan']
['navient']
['navient']
['navi']
"['sallie', 'mae']"
[]
"['office', 'depot']"
['staples']
['navient']
"['great', 'lakes']"
['staples']
['loan']
['loan']
['staples']
['navient']
[]
['navi']
"['great', 'lakes']"
['navient-fdr']
[]
['navi']
['sofi']
[]
['loan']
[]
"['barnes', 'noble']"
"['navient', 'navi']"
['loan']
"['barnes', 'noble']"
"['navient', 'navi']"
['loan']
['navi']
['loan']
"['navient', 'navi']"
['navient']
[]
"['barnes', 'noble']"
"['half', 'price', 'books']"
['education']
"['tads', 'tuition', 'tads']"
['navi']
[]
['officemax']
['education']
['navi']
['loan']
[]
['edu']
[]
['kindercare']
['navi']
['nelnet']
['fedloan']
"['great', 'lakes']"
['loan']
['navient']
"['navient', 'navi']"
"['barnes', 'noble']"
['mohela']
['udemy.com']
['edfinancial']
"['navient', 'navi']"
['loan']
['staples']
[]
['loan']
"['navient', 'navi']"
"['great', 'lakes']"
"['barnes', 'noble']"
['loan']
['navi']
['loan']
['loan']
"['barnes', 'noble']"
"['great', 'lakes', 'great', 'lakes']"
"['great', 'lakes']"
['staples']
"['bright', 'horizons']"
"['office', 'depot']"
"['barnes', 'noble']"
['loan']
"['navient', 'navi']"
['kindercare']
['staples']
"['barnes', 'noble']"
['officemax']
['navient']
['staples']
['mohela']
['loan']
"['great', 'lakes']"
"['great', 'lakes']"
['loan']
['education']
['navient-fdr']
['loan']
['navient']
['loan']
['navi']
['loan']
"['sallie', 'mae']"
"['udemy.com', 'udemy.com']"
['education']
['staples']
"['office', 'depot']"
['staples']
['navi']
['navient']
['staples']
['navient']
"['navient', 'navi']"
['navi']
[]
['education']
"['petite', 'academy']"
[]
"['great', 'lakes']"
['education']
['officemax']
['mohela']
[]
"['great', 'lakes']"
['mohela']
[]
['navi']
['loan']
"['barnes', 'noble']"
['loan']
['officemax']
['education']
['staples']
"['great', 'lakes']"
"['barnes', 'noble']"
['loan']
['education']
"['navient', 'navi']"
"['navient', 'navi']"
['udemy']
['education']
['staples']
['navient']
['staples']
['navient-fdr']
['education']
"['half', 'price', 'books']"
['navi']
['loan']
['xxxxx0914\xa0navient']
"['office', 'depot']"
[]
['staples']
['navi']
"['office', 'depot']"
"['sallie', 'mae']"
"['barnes', 'noble']"
['loan']
['loan']
['education']
['education']
['education']
['officemax']
"['great', 'lakes']"
['education']
['staples']
['navient']
['staples']
"['facts', 'management']"
"['barnes', 'noble']"
"['office', 'depot']"
"['great', 'lakes']"
['navient']
"['office', 'depot']"
['nelnet']
[]
"['office', 'depot']"
['loan']
"['office', 'depot']"
['navi']
['loan']
[]
['navi']
['loan']
[]
"['navient', 'navi']"
[]
['loan']
"['sallie', 'mae']"
"['barnes', 'noble']"
"['great', 'lakes']"
"['great', 'lakes']"
['staples']
['navient-fdr']
['loan']
"['office', 'depot']"
['education']
"['office', 'depot']"
['education']
['navient']
['education']
['loan']
['navient']
['navient']
['loan']
['staples']
"['barnes', 'noble']"
['edu']
[]
['staples']
['navient']
[]
['loan']
"['great', 'lakes']"
['loan']
"['wells', 'fargo']"
"['pay:nelnet', 'denver']"
['staples']
"['navient', 'navi']"
[]
"['barnes', 'noble']"
"['sallie', 'mae']"
"['navient', 'navi']"
"['great', 'lakes']"
['education']
"['navient', 'navi']"
[]
['des:nelnet']
"['smart', 'smart']"
['sofi']
['navi']
['navient']
['education']
['navient']
"['department', 'educ']"
['education']
['staples']
['education']
"['navient', 'navi']"
"['office', 'depot']"
['loan']
['navi']
['staples']
['navient']
[]
['nelnet']
"['great', 'lakes']"
"['great', 'lakes']"
"['navient', 'navi']"
"['great', 'lakes']"
['staples']
['navi']
['navient']
['loan']
[]
['staples']
['education']
['navi']
['navi']
['loan']
"['barnes', 'noble']"
"['barnes', 'noble']"
['navient']
['loan']
"['barnes', 'noble']"
['sofi']
['staples']
"['great', 'lakes']"
"['great', 'lakes']"
[]
[]
['loan']
['navient']
"['office', 'depot']"
"['office', 'depot']"
['navi']
['loan']
['navient']
['navi']
['loan']
[]
['staples']
['loan']
['navi']
"['barnes', 'noble']"
['staples']
['loan']
"['barnes', 'noble']"
"['barnes', 'noble']"
['staples']
['education']
"['great', 'lakes']"
['navient']
"['barnes', 'noble']"
['navient']
['education']
['loan']
['education']
"['office', 'depot']"
['loan']
['staples']
['loan']
['navi']
['navient']
['staples']
['navient']
['navient']
['loan']
[]
['navient']
"['navient', 'navi']"
['navient-fdr']
"['office', 'depot']"
['staples']
['navient-fdr']
[]
['loan']
['staples']
"['alabama', 'educatio']"
['loan']
['navient-fdr']
['navi']
"['great', 'lakes']"
[]
['navi']
"['barnes', 'noble']"
"['barnes', 'noble']"
['loan']
"['great', 'lakes']"
"['sallie', 'mae']"
"['office', 'depot']"
['loan']
['loan']
['staples']
['loan']
"['barnes', 'noble']"
['education']
['navi']
"['office', 'depot']"
['officemax']
['navient']
"['barnes', 'noble']"
['navient']
"['office', 'depot']"
"['office', 'depot']"
[]
['mohela']
['navient']
['sofi']
['staples']
['loan']
['loan']
['acs']
"['barnes', 'noble']"
['navient']
"['office', 'depot']"
['navient-fdr']
['staples']
['education']
['navi']
['loan']
['loan']
"['great', 'lakes']"
"['great', 'lakes']"
['staples']
['education']
"['office', 'depot']"
['navi']
[]
['education']
[]
['navi']
['staples']
['loan']
['navi']
[]
['nelnet']
"['navient', 'navient']"
['nelnet']
['staples']
['navi']
"['office', 'depot']"
['staples']
[]
['staples']
['mohela']
['staples']
"['great', 'lakes']"
"['great', 'lakes']"
[]
"['petite', 'academy']"
"['office', 'depot']"
['navi']
['loan']
['loan']
"['great', 'lakes']"
"['barnes', 'noble']"
['navient-fdr']
[]
['net']
"['office', 'depot']"
['navi']
['education']
['staples']
['loan']
['staples']
['staples']
['navi']
['loan']
"['office', 'depot']"
['education']
['loan']
"['great', 'lakes']"
['navient']
"['great', 'lakes']"
[]
[]
['loan']
[]
['loan']
['navient']
[]
['navient']
['navient-fdr']
['staples']
['loan']
['nelnet']
"['half', 'price', 'books']"
['sofi']
"['great', 'lakes']"
['navi']
"['great', 'lakes']"
[]
['nelnet']
[]
['navient-fdr']
"['great', 'lakes']"
['staples']
['navi']
"['barnes', 'noble']"
['loan']
['staples']
['loan']
"['great', 'lakes']"
['navi']
['loan']
['loan']
['loan']
['loan']
['loan']
['nelnet']
['loan']
"['great', 'lakes']"
"['office', 'depot']"
['navi']
['nelnet']
['navi']
['loan']
[]
['loan']
['navient-fdr']
['navi']
"['navient', 'navi']"
['loan']
[]
['navient']
['staples']
['loan']
['loan']
['education']
[]
['loan']
['navient-fdr']
"['barnes', 'noble']"
['udemy.com']
['udemy.com']
['loan']
['loan']
['loan']
['loan']
['udemy']
['loan']
[]
"['barnes', 'noble']"
"['half', 'price', 'books']"
['loan']
['navient']
['staples']
['staples']
['loan']
[]
['mohela']
['navi']
"['half', 'price', 'books']"
['navi']
"['department', 'education']"
['edu']
['education']
[]
['loan']
['loan']
['staples']
['education']
['loan']
['sofi']
['navient']
['navi']
['loan']
"['great', 'lakes']"
['navi']
['loan']
['navient']
"['great', 'lakes']"
[]
"['office', 'depot']"
['navient']
"['great', 'lakes']"
['loan']
['navi']
['loan']
"['office', 'depot']"
['navient-fdr']
[]
['navient-fdr']
['navient']
"['office', 'depot']"
['loan']
['navi']
"['great', 'lakes']"
['loan']
[]
['navi']
"['office', 'depot']"
['navient']
"['great', 'lakes']"
['sofi']
['loan']
['staples']
"['navient', 'navi']"
"['great', 'lakes']"
"['barnes', 'noble']"
"['great', 'lakes', 'great', 'lakes']"
['staples']
['loan']
['edu']
['navi']
['loan']
['mohela']
['navi']
"['office', 'depot']"
['nelnetd']
['navi']
['navient']
[]
[]
['education']
['navi']
"['navient', 'navi']"
[]
['loan']
"['great', 'lakes']"
"['navient', 'navi']"
[]
['udemy.com']
['sofi']
[]
"['office', 'depot']"
[]
['education']
['navient']
['sofi']
['staples']
['loan']
['loan']
['edu']
['navi']
['navient']
[]
"['navient', 'navi']"
['loan']
"['sallie', 'mae']"
"['office', 'depot']"
['navient']
"['office', 'depot']"
['navient']
['mohela']
[]
['navient']
['navi']
['loan']
['navi']
[]
['nelnet']
['nelnet']
['staples']
[]
['staples']
['navi']
['navient']
['loan']
"['wells', 'fargo']"
[]
['navi']
"['great', 'lakes']"
['loan']
['loan']
"['navient', 'navi']"
['navient']
['navi']
['staples']
['navient']
['staples']
"['kiddie', 'academy']"
['loan']
"['nelnet', 'nelnet']"
['navient']
['loan']
['navient-fdr']
['loan']
['staples']
['navient']
['navient']
['loan']
"['office', 'depot']"
['loan']
['staples']
"['great', 'lakes']"
['navi']
['navi']
[]
['loan']
"['sallie', 'mae', 'phon']"
['xxxxx3440\xa0nelnet']
['education']
[]
['education']
['loan']
['staples']
"['barnes', 'noble']"
['staples']
['officemax']
"['great', 'lakes']"
['officemax']
['education']
['loan']
"['navient', 'navi']"
[]
['loan']
['loan']
['navi']
['navient-fdr']
['acs']
['<br>navient-fdr']
[]
"['office', 'depot']"
['loan']
['nelnet']
"['great', 'lakes']"
"['half', 'price', 'books']"
['education']
"['wells', 'fargo']"
['loan']
['loan']
"['barnes', 'noble']"
['education']
['navi']
"['wells', 'fargo']"
['officemax']
['education']
[]
[]
['nelnet']
['loan']
['loan']
"['barnes', 'noble']"
['loan']
['loan']
[]
"['barnes', 'noble']"
"['sallie', 'mae', 'sallie', 'mae']"
['staples']
"['great', 'lakes']"
"['great', 'lakes']"
['acs']
"['office', 'depot']"
['education']
['education']
['navi']
['loan']
"['office', 'depot']"
['loan']
[]
"['office', 'depot']"
"['barnes', 'noble']"
"['half', 'price', 'books']"
['loan']
"['office', 'depot']"
"['great', 'lakes']"
['education']
[]
['loan']
['loan']
['education']
['navient-fdr']
['navient']
"['half', 'price', 'books']"
['loan']
"['sallie', 'mae']"
['navi']
[]
[]
"['great', 'lakes']"
['officemax']
['loan']
['education']
"['office', 'depot']"
['navi']
['loan']
"['navient', 'navi']"
['edu']
['staples']
"['sallie', 'mae']"
['loan']
[]
['navient']
['loan']
['loan']
[]
['loan']
['navient-fdr']
['navi']
['staples']
[]
['loan']
['loan']
"['great', 'lakes']"
[]
[]
"['barnes', 'noble']"
['navi']
['navi']
['navient']
[]
['navi']
['nelnet']
"['office', 'depot']"
[]
['navi']
['navient']
['navi']
"['sallie', 'mae']"
['education']
['navi']
[]
"['barnes', 'noble']"
[]
[]
['navi']
['loan']
['loan']
"['navi', 'navi']"
['loan']
[]
[]
['navi']
"['great', 'lakes']"
"['great', 'lakes']"
"['education', 'first']"
['education']
['staples']
['loan']
['navi']
"['office', 'depot']"
['mohela']
"['office', 'depot']"
[]
"['barnes', 'noble']"
"['loan', 'loan']"
['staples']
['staples']
['education']
"['office', 'depot']"
['nelnet']
['officemax']
['navient']
['education']
['edfinancial']
['education']
"['office', 'depot']"
['education']
"['barnes', 'noble']"
['staples']
"['barnes', 'noble']"
"['sallie', 'mae']"
['navi']
['loan']
['navient']
['mohela']
['staples']
[]
['mohela']
"['nelnet', 'nelnet']"
['education']
"['the', 'goddard', 'school']"
[]
['nelnet']
[]
['loan']
['loan']
['staples']
['navient']
['navient']
"['office', 'depot']"
"['office', 'depot']"
['navient-fdr']
['osla-student']
[]
[]
['loan']
['navi']
['loan']
['officemax']
['education']
['loan']
[]
[]
['navi']
['education']
['lake']
['staples']
[]
['navi']
"['great', 'lakes']"
['staples']
['nelnet']
['education']
['staples']
"['office', 'depot']"
['navi']
[]
['education']
['loan']
['education']
['nelnet']
"['department', 'education']"
['navient-fdr']
['loan']
['navient']
"['barnes', 'noble']"
[]
['nelnet']
['navient']
['staples']
[]
['acs']
['navi']
[]
['nelnet']
"['barnes', 'noble']"
['loan']
"['office', 'depot']"
[]
['navient']
"['office', 'depot']"
"['office', 'depot']"
['loan']
['staples']
"['office', 'depot']"
['staples']
['loan']
[]
"['skillshare', 'skillshare']"
['loan']
[]
['education']
"['great', 'lakes']"
['education']
['education']
['staples']
['mohela']
['education']
['education']
['sofi']
[]
['education']
"['office', 'depot']"
['navient']
['navient']
['nelnet']
['jostens']
['education']
['loan']
[]
['loan']
['education']
"['sallie', 'mae']"
"['half', 'price', 'books']"
['staples']
"['office', 'depot']"
['navient']
[]
['navient']
['navient']
[]
['officemax']
['loan']
['navient']
['nelnet']
"['barnes', 'noble']"
['mohela']
['staples']
"['office', 'depot']"
"['office', 'depot']"
['staples']
"['navient', 'navi']"
['navi']
['loan']
"['navient', 'navi']"
['navient-fdr']
"['office', 'depot']"
['sofi']
"['office', 'depot']"
['nelnet']
[]
"['great', 'lakes']"
['ed-mohela']
['navient']
[]
"['barnes', 'noble']"
['navient']
['staples']
['navient']
"['office', 'depot']"
['sofi']
['loan']
['staples']
"['navi', 'navi']"
"['wells', 'fargo']"
[]
['loan']
[]
"['office', 'depot']"
"['barnes', 'noble']"
['mohela']
['acs']
['staples']
['staples']
['staples']
"['barnes', 'noble']"
['navi']
['loan']
['acs']
['staples']
['staples']
"['barnes', 'noble']"
[]
['mohela']
['navi']
['staples']
"['department', 'education']"
[]
['staples']
"['education', 'first']"
"['barnes', 'noble']"
"['office', 'depot']"
['staples']
[]
['loan']
[]
['navi']
"['xxxxx1001f\xa0navient', 'navi']"
[]
['staples']
['loan']
['navient']
['staples']
['navient']
['loan']
['navient']
['education']
['staples']
[]
"['great', 'lakes']"
['navient-fdr']
['loan']
['education']
['navient']
['loan']
['navi']
['navient']
"['great', 'lakes']"
['loan']
"['navient', 'navi']"
['loan']
['mohela']
"['office', 'depot']"
"['navient', 'navi']"
"['great', 'lakes']"
['education']
['navient-fdr']
[]
['staples']
['loan']
['navient-fdr']
['loan']
"['barnes', 'noble']"
"['barnes', 'noble']"
[]
['navi']
"['<br>nelnet', 'loan']"
['navi']
"['kiddie', 'academy']"
"['half', 'price', 'books']"
"['barnes', 'noble']"
['loan']
['loan']
['loan']
"['great', 'lakes']"
[]
"['sallie', 'mae']"
['staples']
['loan']
[]
"['office', 'depot']"
['education']
"['office', 'depot']"
['loan']
['loan']
['acs']
['loan']
[]
['navi']
"['navient', 'navi']"
['staples']
['staples']
